CustomerID,SegmentID,SegmentName,Country,Recency,Frequency,MonetaryValue,TotalItems,UniqueProducts,AverageOrderValue,AverageItemsPerOrder,CustomerLifetimeDays
14432,1,Developing / Moderate,United Kingdom,10,6,2248.5,2013,256,374.75,335.5,80
14433,0,Inactive Low-Activity,United Kingdom,466,1,280.7,131,72,280.7,131.0,0
14434,1,Developing / Moderate,United Kingdom,22,6,1372.8,368,3,228.8,61.33,51
14435,0,Inactive Low-Activity,United Kingdom,502,1,90.42,282,3,90.42,282.0,0
14436,1,Developing / Moderate,United Kingdom,99,2,271.7,297,11,135.85,148.5,455
14437,1,Developing / Moderate,United Kingdom,366,5,873.34,420,34,174.67,84.0,218
14438,0,Inactive Low-Activity,United Kingdom,307,1,131.9,82,9,131.9,82.0,0
14439,2,Recent High-Activity,Greece,320,5,9443.04,2244,105,1888.61,448.8,368
14440,2,Recent High-Activity,United Kingdom,9,13,5982.03,1605,63,460.16,123.46,729
14441,2,Recent High-Activity,United Kingdom,1,11,4611.69,1260,103,419.24,114.55,690
14442,2,Recent High-Activity,Channel Islands,205,7,5367.02,1431,128,766.72,204.43,486
14443,1,Developing / Moderate,United Kingdom,54,5,2082.97,1357,119,416.59,271.4,326
14444,0,Inactive Low-Activity,United Kingdom,457,1,120.44,172,11,120.44,172.0,0
14445,0,Inactive Low-Activity,United Kingdom,456,1,221.65,83,32,221.65,83.0,0
14446,1,Developing / Moderate,United Kingdom,1,5,1200.28,1091,259,240.06,218.2,386
14447,1,Developing / Moderate,United Kingdom,19,6,1711.73,913,81,285.29,152.17,382
14448,1,Developing / Moderate,United Kingdom,10,2,375.35,104,20,187.68,52.0,355
14449,2,Recent High-Activity,United Kingdom,19,8,2230.96,1604,301,278.87,200.5,418
14450,1,Developing / Moderate,United Kingdom,181,7,1128.44,522,47,161.21,74.57,430
14451,2,Recent High-Activity,United Kingdom,61,12,3258.68,1737,245,271.56,144.75,631
14452,1,Developing / Moderate,United Kingdom,11,4,658.95,285,108,164.74,71.25,511
14453,0,Inactive Low-Activity,United Kingdom,191,1,119.93,49,22,119.93,49.0,0
14454,1,Developing / Moderate,United Kingdom,377,5,977.3,400,93,195.46,80.0,357
14455,0,Inactive Low-Activity,United Kingdom,433,4,617.72,706,65,154.43,176.5,63
14456,2,Recent High-Activity,United Kingdom,6,9,3017.28,2885,580,335.25,320.56,137
14457,0,Inactive Low-Activity,United Kingdom,311,1,113.64,88,4,113.64,88.0,0
14458,0,Inactive Low-Activity,United Kingdom,381,1,228.07,317,46,228.07,317.0,0
14459,1,Developing / Moderate,United Kingdom,156,2,5375.74,2303,113,2687.87,1151.5,496
14460,1,Developing / Moderate,United Kingdom,111,9,1093.5,1879,33,121.5,208.78,614
14461,2,Recent High-Activity,United Kingdom,149,13,6676.91,3005,515,513.61,231.15,542
14462,2,Recent High-Activity,United Kingdom,67,12,2242.81,1063,182,186.9,88.58,366
14463,1,Developing / Moderate,United Kingdom,99,4,786.57,210,7,196.64,52.5,401
14464,0,Inactive Low-Activity,United Kingdom,569,2,111.0,62,4,55.5,31.0,59
14465,2,Recent High-Activity,United Kingdom,247,11,3925.85,2539,128,356.9,230.82,455
14466,2,Recent High-Activity,United Kingdom,30,13,4267.15,2507,77,328.24,192.85,697
14467,2,Recent High-Activity,United Kingdom,18,12,2203.24,1187,144,183.6,98.92,720
14468,0,Inactive Low-Activity,United Kingdom,734,1,204.24,164,12,204.24,164.0,0
14469,1,Developing / Moderate,United Kingdom,417,4,2093.46,973,120,523.37,243.25,263
14470,1,Developing / Moderate,United Kingdom,12,3,712.04,282,56,237.35,94.0,419
14471,0,Inactive Low-Activity,United Kingdom,592,2,400.95,187,38,200.47,93.5,141
14472,2,Recent High-Activity,United Kingdom,104,9,2118.72,1271,173,235.41,141.22,586
14473,0,Inactive Low-Activity,United Kingdom,75,2,234.34,88,7,117.17,44.0,208
14474,1,Developing / Moderate,United Kingdom,47,2,1258.89,448,122,629.44,224.0,533
14475,1,Developing / Moderate,United Kingdom,72,4,1151.15,541,40,287.79,135.25,337
14476,0,Inactive Low-Activity,United Kingdom,258,1,193.0,110,17,193.0,110.0,0
14477,1,Developing / Moderate,United Kingdom,20,7,1969.6,1120,7,281.37,160.0,685
14478,1,Developing / Moderate,United Kingdom,383,4,1276.66,1226,59,319.17,306.5,356
14479,1,Developing / Moderate,United Kingdom,254,4,1124.71,562,127,281.18,140.5,480
14480,1,Developing / Moderate,United Kingdom,12,4,1299.52,670,52,324.88,167.5,707
14481,1,Developing / Moderate,United Kingdom,165,5,2284.69,1568,114,456.94,313.6,513
14482,2,Recent High-Activity,United Kingdom,19,12,4306.72,2869,185,358.89,239.08,452
14483,0,Inactive Low-Activity,United Kingdom,282,2,257.1,193,13,128.55,96.5,455
14484,1,Developing / Moderate,United Kingdom,51,4,1070.98,744,47,267.75,186.0,672
14485,0,Inactive Low-Activity,United Kingdom,39,1,162.8,70,44,162.8,70.0,0
14486,0,Inactive Low-Activity,United Kingdom,512,2,175.5,90,4,87.75,45.0,42
14487,1,Developing / Moderate,United Kingdom,27,7,1266.27,761,129,180.9,108.71,353
14488,1,Developing / Moderate,United Kingdom,68,1,1064.28,799,46,1064.28,799.0,0
14489,1,Developing / Moderate,United Kingdom,208,4,1574.93,1011,65,393.73,252.75,405
14490,0,Inactive Low-Activity,United Kingdom,407,2,1273.47,933,72,636.74,466.5,22
14491,0,Inactive Low-Activity,United Kingdom,176,2,340.93,139,17,170.47,69.5,197
14492,1,Developing / Moderate,United Kingdom,431,7,1921.91,751,70,274.56,107.29,189
14493,2,Recent High-Activity,United Kingdom,8,10,5087.86,3148,292,508.79,314.8,634
14494,1,Developing / Moderate,United Kingdom,26,3,401.46,210,17,133.82,70.0,706
14495,1,Developing / Moderate,United Kingdom,51,3,174.8,68,7,58.27,22.67,609
14496,1,Developing / Moderate,United Kingdom,312,7,2363.89,905,64,337.7,129.29,322
14497,1,Developing / Moderate,United Kingdom,310,2,697.06,332,40,348.53,166.0,364
14498,2,Recent High-Activity,United Kingdom,43,10,3900.83,2120,276,390.08,212.0,508
14499,2,Recent High-Activity,United Kingdom,27,7,2101.79,1231,199,300.26,175.86,443
14500,0,Inactive Low-Activity,United Kingdom,89,3,356.85,117,6,118.95,39.0,101
14501,0,Inactive Low-Activity,United Kingdom,184,2,251.21,161,9,125.61,80.5,136
14502,2,Recent High-Activity,United Kingdom,20,11,2429.83,1480,368,220.89,134.55,294
14503,1,Developing / Moderate,United Kingdom,4,6,3543.26,2004,113,590.54,334.0,175
14504,1,Developing / Moderate,United Kingdom,48,4,673.26,308,85,168.31,77.0,231
14505,2,Recent High-Activity,United Kingdom,18,19,11879.08,5325,898,625.21,280.26,713
14506,2,Recent High-Activity,United Kingdom,18,7,2960.25,936,251,422.89,133.71,582
14507,2,Recent High-Activity,United Kingdom,24,11,3216.74,1491,182,292.43,135.55,706
14508,1,Developing / Moderate,United Kingdom,23,5,822.92,347,142,164.58,69.4,518
14509,0,Inactive Low-Activity,United Kingdom,535,1,110.95,38,25,110.95,38.0,0
14510,1,Developing / Moderate,United Kingdom,376,3,979.85,793,67,326.62,264.33,61
14511,1,Developing / Moderate,United Kingdom,12,5,1314.81,784,53,262.96,156.8,122
14512,1,Developing / Moderate,United Kingdom,188,7,1215.97,736,55,173.71,105.14,545
14513,1,Developing / Moderate,United Kingdom,101,6,788.01,593,15,131.34,98.83,468
14514,2,Recent High-Activity,United Kingdom,62,9,4380.04,2362,212,486.67,262.44,665
14515,2,Recent High-Activity,United Kingdom,18,12,3724.06,1893,109,310.34,157.75,533
14516,0,Inactive Low-Activity,United Kingdom,517,1,151.17,63,35,151.17,63.0,0
14517,1,Developing / Moderate,United Kingdom,34,2,330.45,91,17,165.22,45.5,108
14518,0,Inactive Low-Activity,United Kingdom,65,1,174.37,278,16,174.37,278.0,0
14519,0,Inactive Low-Activity,United Kingdom,684,2,203.14,81,38,101.57,40.5,45
14520,0,Inactive Low-Activity,United Kingdom,2,2,270.6,146,3,135.3,73.0,289
14521,0,Inactive Low-Activity,United Kingdom,492,1,199.45,211,17,199.45,211.0,0
14522,2,Recent High-Activity,United Kingdom,25,8,1748.42,956,34,218.55,119.5,660
14523,0,Inactive Low-Activity,United Kingdom,109,1,241.09,251,12,241.09,251.0,0
14524,2,Recent High-Activity,United Kingdom,32,13,2909.86,1169,250,223.84,89.92,385
14525,2,Recent High-Activity,United Kingdom,20,17,8026.54,5106,340,472.15,300.35,707
14526,0,Inactive Low-Activity,United Kingdom,390,1,258.65,178,41,258.65,178.0,0
14527,2,Recent High-Activity,United Kingdom,3,122,27246.88,6647,607,223.34,54.48,735
14528,0,Inactive Low-Activity,United Kingdom,38,1,364.22,278,18,364.22,278.0,0
14529,1,Developing / Moderate,United Kingdom,61,3,578.61,325,177,192.87,108.33,50
14530,2,Recent High-Activity,United Kingdom,26,16,6088.87,2989,269,380.55,186.81,662
14531,0,Inactive Low-Activity,United Kingdom,480,1,376.34,260,29,376.34,260.0,0
14532,2,Recent High-Activity,United Kingdom,237,11,3845.78,1111,209,349.62,101.0,462
14533,2,Recent High-Activity,United Kingdom,25,11,3466.37,6038,74,315.12,548.91,586
14534,2,Recent High-Activity,United Kingdom,3,26,6187.66,2822,437,237.99,108.54,632
14535,2,Recent High-Activity,United Kingdom,61,9,5973.23,3214,589,663.69,357.11,593
14536,0,Inactive Low-Activity,United Kingdom,260,1,170.95,39,18,170.95,39.0,0
14537,1,Developing / Moderate,United Kingdom,58,2,641.4,228,23,320.7,114.0,566
14538,1,Developing / Moderate,United Kingdom,65,5,1370.84,284,45,274.17,56.8,619
14539,1,Developing / Moderate,United Kingdom,16,2,537.48,428,31,268.74,214.0,29
14540,2,Recent High-Activity,United Kingdom,10,11,3709.64,1595,197,337.24,145.0,723
14541,2,Recent High-Activity,United Kingdom,59,14,2491.38,1123,99,177.96,80.21,643
14542,0,Inactive Low-Activity,United Kingdom,186,1,103.25,19,5,103.25,19.0,0
14543,2,Recent High-Activity,United Kingdom,29,39,14587.87,2639,106,374.05,67.67,710
14544,1,Developing / Moderate,United Kingdom,25,3,2938.53,2412,148,979.51,804.0,446
14545,0,Inactive Low-Activity,United Kingdom,675,1,349.25,236,23,349.25,236.0,0
14546,2,Recent High-Activity,United Kingdom,6,11,5184.84,2688,410,471.35,244.36,728
14547,1,Developing / Moderate,United Kingdom,4,8,3974.75,2639,198,496.84,329.88,51
14548,2,Recent High-Activity,United Kingdom,151,9,2541.29,986,66,282.37,109.56,583
14549,1,Developing / Moderate,United Kingdom,312,4,913.6,394,117,228.4,98.5,426
14550,1,Developing / Moderate,United Kingdom,11,4,1345.06,771,77,336.26,192.75,473
14551,2,Recent High-Activity,United Kingdom,19,7,878.09,486,69,125.44,69.43,663
14552,1,Developing / Moderate,United Kingdom,152,3,507.93,258,124,169.31,86.0,441
14553,2,Recent High-Activity,United Kingdom,20,9,1818.6,1118,233,202.07,124.22,490
14554,1,Developing / Moderate,United Kingdom,11,4,2279.49,1443,147,569.87,360.75,42
14555,2,Recent High-Activity,United Kingdom,58,6,2304.03,842,94,384.01,140.33,664
14556,0,Inactive Low-Activity,United Kingdom,597,3,815.69,323,158,271.9,107.67,92
14557,0,Inactive Low-Activity,United Kingdom,86,1,788.38,510,16,788.38,510.0,0
14558,0,Inactive Low-Activity,United Kingdom,655,3,655.5,162,13,218.5,54.0,77
14559,0,Inactive Low-Activity,United Kingdom,391,1,75.6,72,2,75.6,72.0,0
14560,2,Recent High-Activity,United Kingdom,8,44,6114.03,4580,60,138.96,104.09,730
14561,1,Developing / Moderate,United Kingdom,76,3,1080.76,1014,67,360.25,338.0,109
14562,2,Recent High-Activity,United Kingdom,4,26,6638.15,2574,245,255.31,99.0,667
14563,0,Inactive Low-Activity,United Kingdom,510,2,640.54,279,95,320.27,139.5,83
14564,1,Developing / Moderate,Channel Islands,435,2,2605.62,1295,107,1302.81,647.5,301
14565,2,Recent High-Activity,United Kingdom,96,5,3859.22,1940,139,771.84,388.0,378
14566,1,Developing / Moderate,Channel Islands,111,4,4092.0,2400,9,1023.0,600.0,423
14567,1,Developing / Moderate,United Kingdom,57,2,1530.36,412,33,765.18,206.0,74
14568,0,Inactive Low-Activity,Channel Islands,436,1,919.7,645,47,919.7,645.0,0
14569,1,Developing / Moderate,United Kingdom,2,4,597.33,257,31,149.33,64.25,602
14570,1,Developing / Moderate,United Kingdom,281,3,613.75,431,64,204.58,143.67,163
14571,0,Inactive Low-Activity,United Kingdom,426,1,160.0,56,30,160.0,56.0,0
14572,2,Recent High-Activity,United Kingdom,4,11,5526.88,2878,336,502.44,261.64,618
14573,2,Recent High-Activity,United Kingdom,180,13,2163.12,683,183,166.39,52.54,521
14574,0,Inactive Low-Activity,United Kingdom,733,1,143.7,63,11,143.7,63.0,0
14575,0,Inactive Low-Activity,United Kingdom,489,1,420.22,163,71,420.22,163.0,0
14576,0,Inactive Low-Activity,United Kingdom,373,1,35.4,12,1,35.4,12.0,0
14577,2,Recent High-Activity,United Kingdom,13,7,1364.15,569,104,194.88,81.29,716
14578,0,Inactive Low-Activity,United Kingdom,4,1,168.63,240,24,168.63,240.0,0
14579,0,Inactive Low-Activity,United Kingdom,433,1,105.56,56,24,105.56,56.0,0
14580,0,Inactive Low-Activity,United Kingdom,519,1,14.85,3,1,14.85,3.0,0
14581,1,Developing / Moderate,United Kingdom,17,2,409.65,304,59,204.82,152.0,528
14582,0,Inactive Low-Activity,United Kingdom,41,1,114.11,73,6,114.11,73.0,0
14583,2,Recent High-Activity,United Kingdom,6,8,1660.29,1071,353,207.54,133.88,616
14584,2,Recent High-Activity,United Kingdom,170,8,1738.16,960,127,217.27,120.0,491
14585,1,Developing / Moderate,United Kingdom,51,5,1143.27,630,88,228.65,126.0,366
14586,0,Inactive Low-Activity,United Kingdom,277,1,237.36,444,19,237.36,444.0,0
14587,2,Recent High-Activity,United Kingdom,19,9,1580.29,749,170,175.59,83.22,313
14588,0,Inactive Low-Activity,United Kingdom,579,1,135.39,62,16,135.39,62.0,0
14589,0,Inactive Low-Activity,United Kingdom,372,1,39.75,5,3,39.75,5.0,0
14590,2,Recent High-Activity,United Kingdom,425,20,2993.37,901,124,149.67,45.05,308
14591,1,Developing / Moderate,United Kingdom,16,4,1320.21,1228,138,330.05,307.0,198
14592,1,Developing / Moderate,United Kingdom,36,3,557.94,407,132,185.98,135.67,29
14593,2,Recent High-Activity,United Kingdom,22,12,3665.53,1848,436,305.46,154.0,709
14594,1,Developing / Moderate,United Kingdom,8,2,363.33,183,48,181.66,91.5,366
14595,2,Recent High-Activity,United Kingdom,20,8,2164.45,1228,119,270.56,153.5,669
14596,0,Inactive Low-Activity,United Kingdom,627,1,222.22,75,50,222.22,75.0,0
14597,1,Developing / Moderate,United Kingdom,12,6,2184.63,1436,79,364.11,239.33,426
14598,1,Developing / Moderate,United Kingdom,45,2,384.04,354,83,192.02,177.0,525
14599,0,Inactive Low-Activity,United Kingdom,391,2,457.89,292,77,228.94,146.0,119
14600,1,Developing / Moderate,United Kingdom,306,2,865.17,487,53,432.59,243.5,88
14601,0,Inactive Low-Activity,United Kingdom,11,1,213.96,168,7,213.96,168.0,0
14602,0,Inactive Low-Activity,United Kingdom,657,1,205.36,80,31,205.36,80.0,0
14603,0,Inactive Low-Activity,United Kingdom,275,1,660.0,400,2,660.0,400.0,0
14604,0,Inactive Low-Activity,United Kingdom,634,1,143.86,88,20,143.86,88.0,0
14605,1,Developing / Moderate,United Kingdom,375,4,921.56,416,88,230.39,104.0,357
14606,2,Recent High-Activity,United Kingdom,2,192,29951.37,15217,1262,156.0,79.26,735
14607,2,Recent High-Activity,United Kingdom,16,22,23763.13,15335,106,1080.14,697.05,709
14608,2,Recent High-Activity,United Kingdom,5,11,3352.94,927,15,304.81,84.27,729
14609,1,Developing / Moderate,United Kingdom,73,10,1486.2,12720,6,148.62,1272.0,596
14610,0,Inactive Low-Activity,United Kingdom,396,2,24.35,15,10,12.18,7.5,119
14611,0,Inactive Low-Activity,United Kingdom,444,2,604.33,582,37,302.16,291.0,155
14612,0,Inactive Low-Activity,United Kingdom,416,1,877.7,134,14,877.7,134.0,0
14613,0,Inactive Low-Activity,United Kingdom,681,1,76.32,72,1,76.32,72.0,0
14614,0,Inactive Low-Activity,United Kingdom,387,1,295.13,189,19,295.13,189.0,0
14615,1,Developing / Moderate,United Kingdom,395,5,951.76,495,40,190.35,99.0,154
14616,0,Inactive Low-Activity,United Kingdom,243,5,527.78,170,3,105.56,34.0,306
14617,0,Inactive Low-Activity,United Kingdom,403,2,190.47,81,7,95.24,40.5,13
14618,1,Developing / Moderate,United Kingdom,10,7,1342.32,704,40,191.76,100.57,537
14619,1,Developing / Moderate,United Kingdom,246,2,1291.24,594,58,645.62,297.0,296
14620,0,Inactive Low-Activity,United Kingdom,206,2,412.78,214,26,206.39,107.0,78
14621,2,Recent High-Activity,United Kingdom,2,9,3000.57,1706,134,333.4,189.56,682
14622,0,Inactive Low-Activity,United Kingdom,185,1,320.58,146,21,320.58,146.0,0
14623,2,Recent High-Activity,United Kingdom,33,10,2016.98,1025,193,201.7,102.5,570
14624,1,Developing / Moderate,United Kingdom,58,6,814.07,645,39,135.68,107.5,547
14625,2,Recent High-Activity,United Kingdom,197,11,4497.88,2155,167,408.9,195.91,527
14626,2,Recent High-Activity,United Kingdom,24,11,5410.92,3135,181,491.9,285.0,706
14627,0,Inactive Low-Activity,United Kingdom,380,1,462.75,284,29,462.75,284.0,0
14628,1,Developing / Moderate,United Kingdom,92,5,1998.0,1147,65,399.6,229.4,592
14629,1,Developing / Moderate,United Kingdom,5,2,955.26,378,133,477.63,189.0,43
14630,0,Inactive Low-Activity,United Kingdom,485,1,338.65,111,21,338.65,111.0,0
14631,1,Developing / Moderate,United Kingdom,51,6,2025.69,1407,65,337.62,234.5,437
14632,0,Inactive Low-Activity,United Kingdom,263,1,114.56,96,8,114.56,96.0,0
14633,0,Inactive Low-Activity,United Kingdom,267,1,344.9,96,20,344.9,96.0,0
14634,1,Developing / Moderate,United Kingdom,438,4,2124.46,1906,105,531.12,476.5,104
14635,0,Inactive Low-Activity,United Kingdom,454,1,215.22,118,15,215.22,118.0,0
14636,1,Developing / Moderate,United Kingdom,37,2,609.85,241,27,304.93,120.5,232
14637,0,Inactive Low-Activity,United Kingdom,678,1,106.68,100,7,106.68,100.0,0
14638,0,Inactive Low-Activity,United Kingdom,51,1,443.6,166,16,443.6,166.0,0
14639,2,Recent High-Activity,United Kingdom,53,9,4978.96,2410,203,553.22,267.78,609
14640,2,Recent High-Activity,United Kingdom,25,10,3649.36,1645,165,364.94,164.5,662
14641,0,Inactive Low-Activity,United Kingdom,22,1,110.46,90,7,110.46,90.0,0
14642,0,Inactive Low-Activity,United Kingdom,59,1,96.12,76,2,96.12,76.0,0
14643,1,Developing / Moderate,United Kingdom,171,5,1679.89,1377,57,335.98,275.4,558
14644,2,Recent High-Activity,United Kingdom,68,7,2247.72,770,50,321.1,110.0,669
14645,1,Developing / Moderate,United Kingdom,157,3,876.89,587,45,292.3,195.67,478
14646,2,Recent High-Activity,Netherlands,2,151,528602.52,367193,961,3500.68,2431.74,736
14647,1,Developing / Moderate,United Kingdom,202,2,506.04,175,42,253.02,87.5,322
14648,2,Recent High-Activity,United Kingdom,417,15,4466.65,3265,286,297.78,217.67,313
14649,2,Recent High-Activity,United Kingdom,5,9,3651.19,2415,374,405.69,268.33,684
14650,0,Inactive Low-Activity,United Kingdom,590,1,62.5,22,4,62.5,22.0,0
14651,2,Recent High-Activity,United Kingdom,68,9,2025.52,880,216,225.06,97.78,564
14652,0,Inactive Low-Activity,United Kingdom,78,1,114.18,53,29,114.18,53.0,0
14653,2,Recent High-Activity,United Kingdom,2,12,3593.06,1969,271,299.42,164.08,736
14654,0,Inactive Low-Activity,United Kingdom,739,1,246.86,273,27,246.86,273.0,0
14655,2,Recent High-Activity,United Kingdom,9,7,3878.51,2341,72,554.07,334.43,588
14656,1,Developing / Moderate,United Kingdom,170,5,790.0,309,148,158.0,61.8,434
14657,1,Developing / Moderate,United Kingdom,18,6,1450.19,879,143,241.7,146.5,418
14658,1,Developing / Moderate,United Kingdom,6,2,247.15,47,27,123.58,23.5,112
14659,2,Recent High-Activity,United Kingdom,9,9,2529.93,1195,147,281.1,132.78,307
14660,0,Inactive Low-Activity,United Kingdom,87,2,285.74,228,24,142.87,114.0,14
14661,0,Inactive Low-Activity,United Kingdom,27,1,107.95,35,4,107.95,35.0,0
14662,2,Recent High-Activity,United Kingdom,29,7,1376.43,907,199,196.63,129.57,708
14663,0,Inactive Low-Activity,United Kingdom,431,2,490.6,397,60,245.3,198.5,0
14664,1,Developing / Moderate,United Kingdom,20,2,636.24,465,78,318.12,232.5,14
14665,2,Recent High-Activity,United Kingdom,61,7,2749.65,1144,94,392.81,163.43,532
14666,0,Inactive Low-Activity,United Kingdom,25,1,195.25,161,14,195.25,161.0,0
14667,2,Recent High-Activity,United Kingdom,11,54,20395.34,11939,578,377.69,221.09,727
14668,0,Inactive Low-Activity,United Kingdom,446,1,111.63,49,10,111.63,49.0,0
14669,2,Recent High-Activity,United Kingdom,242,7,3216.78,2043,334,459.54,291.86,496
14670,1,Developing / Moderate,United Kingdom,281,3,583.33,423,159,194.44,141.0,452
14671,0,Inactive Low-Activity,United Kingdom,550,2,1127.45,571,48,563.73,285.5,19
14672,1,Developing / Moderate,United Kingdom,235,4,1113.14,646,93,278.29,161.5,446
14673,2,Recent High-Activity,United Kingdom,4,7,3037.32,1822,86,433.9,260.29,406
14674,0,Inactive Low-Activity,United Kingdom,510,1,173.66,103,14,173.66,103.0,0
