CustomerID,Country,Recency,Frequency,MonetaryValue,TotalItems,UniqueProducts,AverageOrderValue,AverageItemsPerOrder,CustomerLifetimeDays
13899,United Kingdom,17,2,388.52,156,19,194.26,78.00,258
13900,United Kingdom,184,6,1610.59,938,80,268.43,156.33,441
13901,United Kingdom,73,15,5676.34,3344,280,378.42,222.93,631
13902,Denmark,633,5,34095.26,220600,58,6819.05,44120.00,92
13903,United Kingdom,401,1,165.45,103,10,165.45,103.00,0
13904,United Kingdom,38,2,332.64,332,24,166.32,166.00,257
13905,United Kingdom,733,1,312.65,135,12,312.65,135.00,0
13906,United Kingdom,410,1,42.00,100,1,42.00,100.00,0
13907,United Kingdom,692,1,136.80,68,4,136.80,68.00,0
13908,United Kingdom,80,4,2369.55,1478,104,592.39,369.50,197
13909,United Kingdom,424,2,282.85,301,35,141.43,150.50,98
13911,United Kingdom,58,20,4234.99,4487,178,211.75,224.35,591
13912,United Kingdom,424,1,124.95,29,7,124.95,29.00,0
13913,United Kingdom,507,1,42.22,10,3,42.22,10.00,0
13914,United Kingdom,12,2,626.45,380,28,313.23,190.00,25
13915,United Kingdom,395,1,70.80,24,2,70.80,24.00,0
13916,United Kingdom,464,4,1275.81,673,72,318.95,168.25,212
13917,United Kingdom,50,2,272.04,228,16,136.02,114.00,142
13918,United Kingdom,50,2,1212.84,1140,30,606.42,570.00,204
13919,Denmark,60,4,1360.68,1133,65,340.17,283.25,481
13920,United Kingdom,432,4,1774.68,1772,81,443.67,443.00,131
13921,United Kingdom,403,4,730.70,210,36,182.68,52.50,319
13922,United Kingdom,352,3,865.20,467,30,288.40,155.67,116
13923,United Kingdom,54,1,351.13,185,20,351.13,185.00,0
13924,United Kingdom,2,6,1838.85,1575,90,306.48,262.50,71
13925,United Kingdom,93,4,678.25,331,28,169.56,82.75,42
13926,United Kingdom,24,1,223.85,104,11,223.85,104.00,0
13927,United Kingdom,75,2,708.26,463,37,354.13,231.50,363
13928,United Kingdom,11,4,464.57,129,23,116.14,32.25,123
13929,United Kingdom,170,11,3494.10,1566,38,317.65,142.36,525
13930,United Kingdom,58,2,337.34,274,15,168.67,137.00,79
13931,United Kingdom,96,11,5257.38,3488,205,477.94,317.09,641
13932,United Kingdom,295,1,307.40,72,16,307.40,72.00,0
13933,United Kingdom,110,2,608.79,205,23,304.40,102.50,39
13934,United Kingdom,264,1,922.10,390,31,922.10,390.00,0
13935,United Kingdom,597,3,6116.92,2252,67,2038.97,750.67,56
13936,United Kingdom,180,3,939.66,661,56,313.22,220.33,235
13937,United Kingdom,170,2,880.13,587,54,440.06,293.50,233
13938,United Kingdom,36,1,71.66,70,7,71.66,70.00,0
13939,United Kingdom,24,7,1560.96,1608,91,222.99,229.71,589
13940,United Kingdom,18,4,839.14,516,39,209.78,129.00,127
13941,United Kingdom,22,15,10027.18,4782,42,668.48,318.80,702
13942,United Kingdom,535,1,320.00,1000,1,320.00,1000.00,0
13943,United Kingdom,578,1,246.54,94,15,246.54,94.00,0
13944,United Kingdom,654,1,200.43,153,35,200.43,153.00,0
13945,United Kingdom,395,2,854.15,413,49,427.07,206.50,85
13946,United Kingdom,80,6,1876.23,2847,49,312.70,474.50,656
13947,United Kingdom,66,1,90.60,44,5,90.60,44.00,0
13948,United Kingdom,361,4,548.76,248,23,137.19,62.00,375
13949,United Kingdom,3,6,2427.32,2474,124,404.55,412.33,92
13950,United Kingdom,12,4,745.06,323,33,186.26,80.75,235
13951,United Kingdom,177,3,674.45,459,38,224.82,153.00,118
13952,United Kingdom,218,14,12823.52,5947,238,915.97,424.79,506
13953,United Kingdom,8,12,6640.68,5224,8,553.39,435.33,721
13954,United Kingdom,2,2,439.92,150,24,219.96,75.00,69
13955,United Kingdom,155,3,544.07,272,82,181.36,90.67,221
13956,United Kingdom,6,5,1019.27,486,123,203.85,97.20,266
13957,United Kingdom,418,3,458.25,157,21,152.75,52.33,241
13958,United Kingdom,380,8,4709.23,2264,172,588.65,283.00,355
13959,United Kingdom,80,6,1064.77,694,120,177.46,115.67,432
13960,United Kingdom,22,2,230.22,142,11,115.11,71.00,50
13961,United Kingdom,393,1,538.40,226,19,538.40,226.00,0
13962,United Kingdom,22,3,362.80,160,23,120.93,53.33,414
13963,United Kingdom,309,17,2860.57,2007,129,168.27,118.06,289
13964,United Kingdom,388,2,438.90,228,22,219.45,114.00,43
13965,United Kingdom,477,3,996.61,425,23,332.20,141.67,227
13966,United Kingdom,436,1,384.26,760,21,384.26,760.00,0
13967,United Kingdom,146,2,166.30,66,4,83.15,33.00,251
13968,United Kingdom,424,1,123.66,174,8,123.66,174.00,0
13969,United Kingdom,8,35,12973.46,6640,472,370.67,189.71,617
13970,United Kingdom,387,2,846.55,469,10,423.27,234.50,51
13971,United Kingdom,19,14,4667.57,3084,184,333.40,220.29,664
13972,United Kingdom,71,2,190.25,187,15,95.12,93.50,131
13973,United Kingdom,288,1,264.70,109,11,264.70,109.00,0
13974,United Kingdom,50,2,677.72,356,43,338.86,178.00,533
13975,United Kingdom,32,12,5256.40,3884,434,438.03,323.67,644
13976,United Kingdom,207,4,1192.36,452,49,298.09,113.00,462
13977,United Kingdom,412,1,519.81,303,13,519.81,303.00,0
13978,United Kingdom,15,2,196.79,315,14,98.40,157.50,31
13979,United Kingdom,74,7,3379.93,2270,356,482.85,324.29,663
13980,United Kingdom,61,5,768.82,463,57,153.76,92.60,596
13981,United Kingdom,416,1,331.14,234,22,331.14,234.00,0
13982,United Kingdom,40,9,3954.29,2478,123,439.37,275.33,649
13983,United Kingdom,30,21,6753.89,3925,238,321.61,186.90,701
13984,United Kingdom,27,12,1893.80,1301,53,157.82,108.42,706
13985,United Kingdom,5,22,10020.86,4936,149,455.49,224.36,664
13986,United Kingdom,18,1,320.46,430,12,320.46,430.00,0
13987,United Kingdom,380,2,682.54,492,46,341.27,246.00,21
13988,United Kingdom,20,8,4757.80,3385,218,594.73,423.12,606
13989,United Kingdom,66,5,2026.06,2207,61,405.21,441.40,498
13990,United Kingdom,214,1,311.30,190,16,311.30,190.00,0
13991,United Kingdom,13,6,852.88,995,58,142.15,165.83,131
13992,United Kingdom,31,3,219.50,154,10,73.17,51.33,433
13993,United Kingdom,43,19,6775.71,2135,110,356.62,112.37,694
13994,United Kingdom,4,6,2274.14,932,122,379.02,155.33,145
13995,United Kingdom,16,14,3902.01,2359,146,278.72,168.50,706
13996,United Kingdom,387,2,895.76,613,29,447.88,306.50,13
13997,United Kingdom,520,3,376.46,143,36,125.49,47.67,31
13998,United Kingdom,447,3,566.70,204,30,188.90,68.00,130
13999,United Kingdom,11,29,9502.26,5043,174,327.66,173.90,724
14000,United Kingdom,212,5,2046.34,1838,28,409.27,367.60,526
14001,United Kingdom,46,9,4228.85,1779,60,469.87,197.67,448
14002,United Kingdom,135,2,529.73,877,47,264.87,438.50,22
14003,United Kingdom,733,1,209.41,149,16,209.41,149.00,0
14004,United Kingdom,44,11,6258.45,3425,127,568.95,311.36,392
14005,United Kingdom,10,5,2874.72,2478,53,574.94,495.60,206
14006,United Kingdom,116,7,2196.67,2181,55,313.81,311.57,537
14007,United Kingdom,513,1,79.48,16,5,79.48,16.00,0
14008,United Kingdom,433,1,509.04,326,32,509.04,326.00,0
14009,United Kingdom,199,3,1099.91,951,71,366.64,317.00,264
14010,United Kingdom,566,2,445.15,177,20,222.57,88.50,0
14011,United Kingdom,481,2,457.82,644,32,228.91,322.00,127
14012,United Kingdom,278,1,328.80,160,11,328.80,160.00,0
14013,United Kingdom,111,5,1084.57,775,56,216.91,155.00,513
14014,United Kingdom,78,3,1948.21,2004,76,649.40,668.00,499
14015,United Kingdom,53,1,917.34,378,20,917.34,378.00,0
14016,EIRE,162,11,11403.41,5722,354,1036.67,520.18,539
14017,United Kingdom,572,1,229.75,73,14,229.75,73.00,0
14018,United Kingdom,646,1,367.15,224,13,367.15,224.00,0
14019,United Kingdom,47,3,1421.61,1037,37,473.87,345.67,92
14020,United Kingdom,17,4,1249.01,648,63,312.25,162.00,513
14021,United Kingdom,156,7,1716.58,878,84,245.23,125.43,437
14022,United Kingdom,226,2,792.15,681,45,396.07,340.50,261
14023,United Kingdom,8,2,584.07,345,30,292.04,172.50,243
14024,United Kingdom,122,3,645.74,238,33,215.25,79.33,269
14025,United Kingdom,465,8,4057.90,1914,60,507.24,239.25,119
14026,United Kingdom,471,2,713.11,427,43,356.56,213.50,155
14027,United Kingdom,61,1,104.82,62,6,104.82,62.00,0
14028,United Kingdom,551,3,10396.50,7170,3,3465.50,2390.00,0
14029,United Kingdom,64,2,467.66,198,15,233.83,99.00,81
14030,United Kingdom,19,20,7521.80,4215,591,376.09,210.75,711
14031,United Kingdom,8,44,39019.51,13783,280,886.81,313.25,729
14032,United Kingdom,3,16,4546.41,3740,79,284.15,233.75,723
14033,United Kingdom,556,1,109.44,576,1,109.44,576.00,0
14034,United Kingdom,23,3,648.89,420,82,216.30,140.00,135
14035,United Kingdom,29,9,2794.75,1405,70,310.53,156.11,584
14036,United Kingdom,285,1,626.65,268,38,626.65,268.00,0
14037,United Kingdom,177,6,836.95,590,96,139.49,98.33,556
14038,United Kingdom,79,5,3069.88,1708,99,613.98,341.60,595
14039,United Kingdom,34,2,267.28,192,10,133.64,96.00,542
14040,United Kingdom,41,35,12523.81,4972,335,357.82,142.06,698
14041,United Kingdom,267,1,141.41,94,21,141.41,94.00,0
14042,United Kingdom,726,1,431.98,180,21,431.98,180.00,0
14043,United Kingdom,492,2,302.60,152,37,151.30,76.00,238
14044,United Kingdom,27,10,3077.70,2100,533,307.77,210.00,658
14045,United Kingdom,110,16,10986.63,4459,16,686.66,278.69,591
14046,United Kingdom,285,1,154.99,460,14,154.99,460.00,0
14047,United Kingdom,9,14,3968.11,1541,91,283.44,110.07,668
14048,United Kingdom,306,3,748.69,467,126,249.56,155.67,77
14049,United Kingdom,17,13,13023.40,8480,573,1001.80,652.31,601
14050,United Kingdom,32,2,746.36,689,49,373.18,344.50,75
14051,United Kingdom,1,37,21770.98,5709,82,588.40,154.30,736
14052,United Kingdom,20,2,466.66,174,115,233.33,87.00,371
14053,United Kingdom,125,4,572.30,490,3,143.07,122.50,362
14054,United Kingdom,66,1,92.46,62,6,92.46,62.00,0
14055,United Kingdom,107,3,1520.96,720,33,506.99,240.00,617
14056,United Kingdom,2,23,8152.71,4252,320,354.47,184.87,283
14057,United Kingdom,24,22,8346.66,6438,244,379.39,292.64,713
14058,United Kingdom,463,2,469.19,211,23,234.59,105.50,68
14059,United Kingdom,267,1,183.60,128,8,183.60,128.00,0
14060,United Kingdom,5,30,8898.24,7419,100,296.61,247.30,634
14061,United Kingdom,508,3,917.43,133,17,305.81,44.33,231
14062,United Kingdom,10,24,25585.65,12794,141,1066.07,533.08,720
14063,United Kingdom,439,9,22710.20,3850,30,2523.36,427.78,293
14064,United Kingdom,30,15,3260.24,3911,131,217.35,260.73,658
14065,United Kingdom,390,3,891.02,582,42,297.01,194.00,42
14066,United Kingdom,267,1,152.55,45,7,152.55,45.00,0
14067,United Kingdom,64,2,374.70,361,51,187.35,180.50,33
14068,United Kingdom,321,4,1516.72,510,93,379.18,127.50,357
14069,United Kingdom,515,2,225.81,58,37,112.91,29.00,47
14070,United Kingdom,685,1,321.60,85,40,321.60,85.00,0
14071,United Kingdom,4,8,1437.57,994,271,179.70,124.25,261
14072,United Kingdom,667,1,390.85,65,19,390.85,65.00,0
14073,United Kingdom,33,1,151.04,130,13,151.04,130.00,0
14074,United Kingdom,624,1,219.40,228,6,219.40,228.00,0
14075,United Kingdom,5,6,1734.87,1494,59,289.14,249.00,537
14076,United Kingdom,130,1,118.67,79,43,118.67,79.00,0
14077,United Kingdom,41,6,615.08,376,43,102.51,62.67,355
14078,United Kingdom,102,9,1553.47,586,107,172.61,65.11,520
14079,United Kingdom,125,2,618.73,302,13,309.37,151.00,558
14080,United Kingdom,33,5,1115.68,268,74,223.14,53.60,705
14081,United Kingdom,303,10,4867.57,3381,465,486.76,338.10,427
14082,United Kingdom,365,2,413.36,246,48,206.68,123.00,28
14083,United Kingdom,5,11,1082.19,760,169,98.38,69.09,717
14084,United Kingdom,513,1,150.50,306,7,150.50,306.00,0
14085,United Kingdom,3,33,9720.67,6434,479,294.57,194.97,729
14086,United Kingdom,463,1,39.95,1,1,39.95,1.00,0
14087,United Kingdom,3,3,829.47,718,175,276.49,239.33,733
14088,United Kingdom,11,16,64036.80,15276,436,4002.30,954.75,411
14089,United Kingdom,57,1,158.75,133,13,158.75,133.00,0
14090,United Kingdom,325,1,76.32,72,1,76.32,72.00,0
14091,United Kingdom,655,2,9530.08,3316,13,4765.04,1658.00,44
14092,United Kingdom,8,24,7229.45,3606,169,301.23,150.25,716
14093,United Kingdom,13,1,433.86,391,95,433.86,391.00,0
14094,United Kingdom,440,1,311.77,158,41,311.77,158.00,0
14095,United Kingdom,723,1,2.95,1,1,2.95,1.00,0
14096,United Kingdom,5,17,65164.79,16352,1119,3833.22,961.88,97
14097,United Kingdom,482,2,422.86,352,39,211.43,176.00,164
14098,United Kingdom,37,1,147.35,104,21,147.35,104.00,0
14099,United Kingdom,17,20,5750.91,3666,273,287.55,183.30,713
14100,United Kingdom,138,1,191.95,63,24,191.95,63.00,0
14101,United Kingdom,74,13,9961.93,10542,19,766.30,810.92,548
14102,United Kingdom,6,5,1105.88,769,35,221.18,153.80,39
14104,United Kingdom,155,5,743.53,496,117,148.71,99.20,406
14105,United Kingdom,240,5,5988.83,3534,200,1197.77,706.80,482
14106,United Kingdom,738,1,214.80,24,1,214.80,24.00,0
14107,United Kingdom,52,11,4877.30,3489,102,443.39,317.18,679
14108,United Kingdom,31,4,1044.96,660,49,261.24,165.00,708
14109,United Kingdom,73,1,144.20,88,9,144.20,88.00,0
14110,United Kingdom,4,33,12987.95,5825,177,393.57,176.52,735
14111,United Kingdom,15,4,692.85,458,10,173.21,114.50,227
14112,United Kingdom,23,13,5834.59,3539,199,448.81,272.23,632
14113,United Kingdom,4,16,7092.61,3439,76,443.29,214.94,728
14114,United Kingdom,274,7,1364.09,650,72,194.87,92.86,333
14115,United Kingdom,502,2,622.67,509,22,311.34,254.50,165
14116,United Kingdom,20,5,1382.74,707,61,276.55,141.40,102
14117,United Kingdom,144,1,90.00,72,3,90.00,72.00,0
14118,United Kingdom,429,1,458.45,97,15,458.45,97.00,0
14119,United Kingdom,376,2,183.37,177,11,91.69,88.50,343
14121,United Kingdom,4,4,2780.15,2082,148,695.04,520.50,56
14122,United Kingdom,407,3,362.42,114,12,120.81,38.00,331
14123,United Kingdom,734,1,436.18,234,24,436.18,234.00,0
14124,United Kingdom,85,1,419.58,1618,4,419.58,1618.00,0
14125,United Kingdom,11,3,2720.63,1628,159,906.88,542.67,68
14126,United Kingdom,8,4,1172.46,887,37,293.12,221.75,437
14127,United Kingdom,123,6,1900.08,828,96,316.68,138.00,303
14128,United Kingdom,61,3,924.21,814,50,308.07,271.33,491
14129,United Kingdom,2,9,2591.34,1414,40,287.93,157.11,578
14130,United Kingdom,320,4,1858.77,1215,189,464.69,303.75,409
14131,United Kingdom,649,1,168.22,105,45,168.22,105.00,0
14132,United Kingdom,3,11,3586.03,3368,100,326.00,306.18,181
14133,United Kingdom,130,4,911.14,398,33,227.78,99.50,604
14134,United Kingdom,383,15,11123.35,5814,130,741.56,387.60,347
14135,United Kingdom,2,24,8839.67,8534,138,368.32,355.58,736
14136,United Kingdom,401,5,1570.81,1148,86,314.16,229.60,331
14137,United Kingdom,696,1,332.70,462,11,332.70,462.00,0
14138,United Kingdom,2,2,965.88,600,40,482.94,300.00,62
14139,United Kingdom,47,4,1086.80,1049,48,271.70,262.25,496
14140,United Kingdom,4,2,935.05,811,60,467.52,405.50,28
14141,United Kingdom,3,4,915.13,355,27,228.78,88.75,103
14142,United Kingdom,374,2,671.34,518,42,335.67,259.00,273
14143,United Kingdom,134,1,115.80,30,7,115.80,30.00,0
14144,United Kingdom,487,1,30.60,12,1,30.60,12.00,0
14145,United Kingdom,47,7,7600.05,1655,11,1085.72,236.43,564
14146,United Kingdom,9,12,9450.30,5780,337,787.52,481.67,687
14147,United Kingdom,79,9,2590.20,995,24,287.80,110.56,562
14148,United Kingdom,234,2,466.29,223,15,233.15,111.50,181
14149,United Kingdom,221,1,446.62,218,28,446.62,218.00,0
14150,United Kingdom,36,2,658.64,496,23,329.32,248.00,324
14151,United Kingdom,674,2,679.45,405,44,339.73,202.50,43
14152,United Kingdom,76,7,1997.34,1844,104,285.33,263.43,584
14153,United Kingdom,484,1,233.40,312,17,233.40,312.00,0
14154,United Kingdom,240,8,6460.70,3222,236,807.59,402.75,456
14155,United Kingdom,267,1,118.75,25,6,118.75,25.00,0
14156,EIRE,10,156,313437.62,164325,1446,2009.22,1053.37,729
14157,United Kingdom,20,5,978.69,521,75,195.74,104.20,627
14158,United Kingdom,41,1,507.66,781,41,507.66,781.00,0
14159,United Kingdom,20,20,7860.80,6520,706,393.04,326.00,717
14160,United Kingdom,611,7,8421.47,4661,80,1203.07,665.86,88
14161,United Kingdom,216,7,2996.93,1480,202,428.13,211.43,511
14162,United Kingdom,174,2,289.36,142,25,144.68,71.00,119
14163,United Kingdom,88,5,2594.62,950,42,518.92,190.00,375
14164,United Kingdom,71,2,1631.77,1033,28,815.88,516.50,10
14165,United Kingdom,276,1,120.44,53,23,120.44,53.00,0
14166,United Kingdom,506,2,251.15,82,39,125.58,41.00,121
14167,United Kingdom,40,8,1274.29,340,48,159.29,42.50,642
14168,United Kingdom,421,2,370.45,147,11,185.22,73.50,144
14169,United Kingdom,431,2,621.51,205,50,310.75,102.50,14
14170,United Kingdom,376,3,570.18,270,123,190.06,90.00,20
14171,United Kingdom,99,2,498.79,211,61,249.40,105.50,632
14172,United Kingdom,606,3,369.02,78,38,123.01,26.00,37
14173,United Kingdom,11,6,586.00,194,30,97.67,32.33,720
14174,United Kingdom,34,1,134.46,94,26,134.46,94.00,0
14175,United Kingdom,60,8,7678.88,3009,237,959.86,376.12,568
14176,United Kingdom,298,5,756.46,265,33,151.29,53.00,84
14177,United Kingdom,87,13,2209.69,1043,141,169.98,80.23,565
14178,United Kingdom,9,7,1600.26,1494,191,228.61,213.43,174
14179,United Kingdom,41,2,701.57,319,135,350.79,159.50,12
14180,United Kingdom,11,33,6117.50,847,125,185.38,25.67,538
14181,United Kingdom,411,2,308.35,120,48,154.18,60.00,152
14182,United Kingdom,444,4,678.77,174,42,169.69,43.50,153
14183,United Kingdom,412,2,278.34,60,27,139.17,30.00,70
14184,United Kingdom,67,1,452.89,127,24,452.89,127.00,0
14185,United Kingdom,332,1,197.65,6,3,197.65,6.00,0
14186,United Kingdom,428,5,1550.63,1550,75,310.13,310.00,217
14187,United Kingdom,474,1,123.50,50,8,123.50,50.00,0
14188,United Kingdom,31,6,2054.36,1162,34,342.39,193.67,280
14189,United Kingdom,3,16,5503.15,4392,199,343.95,274.50,386
14190,United Kingdom,667,1,79.90,2,1,79.90,2.00,0
14191,United Kingdom,2,15,4817.66,3724,147,321.18,248.27,727
14192,United Kingdom,389,1,293.74,218,14,293.74,218.00,0
14193,United Kingdom,68,3,1210.19,653,49,403.40,217.67,329
14194,United Kingdom,5,36,18670.59,10037,432,518.63,278.81,698
14195,United Kingdom,202,6,2615.60,2144,10,435.93,357.33,433
14196,United Kingdom,107,1,335.52,142,6,335.52,142.00,0
14197,United Kingdom,411,1,390.05,143,20,390.05,143.00,0
14198,United Kingdom,19,9,1569.73,623,58,174.41,69.22,685
14199,United Kingdom,219,4,1091.70,254,15,272.93,63.50,312
14200,United Kingdom,618,1,379.20,140,21,379.20,140.00,0
14201,United Kingdom,61,10,1193.54,806,47,119.35,80.60,528
14202,United Kingdom,382,3,847.76,166,27,282.59,55.33,243
14203,United Kingdom,398,1,339.34,80,16,339.34,80.00,0
14204,United Kingdom,3,4,1024.83,469,186,256.21,117.25,735
14205,United Kingdom,17,9,2414.20,1342,79,268.24,149.11,626
14206,United Kingdom,240,3,1185.01,930,62,395.00,310.00,163
14207,United Kingdom,688,1,157.80,36,2,157.80,36.00,0
14208,United Kingdom,95,2,567.05,529,34,283.52,264.50,457
14209,United Kingdom,11,15,4993.27,1739,133,332.88,115.93,676
14210,United Kingdom,106,16,5556.57,2511,143,347.29,156.94,597
14211,United Kingdom,54,18,4402.29,2575,155,244.57,143.06,677
14212,United Kingdom,90,2,2190.14,2046,18,1095.07,1023.00,356
14213,United Kingdom,405,1,1192.20,244,5,1192.20,244.00,0
14214,United Kingdom,31,5,1004.38,751,64,200.88,150.20,247
14215,United Kingdom,12,9,3250.33,2181,167,361.15,242.33,720
14216,United Kingdom,4,5,2150.04,712,65,430.01,142.40,411
14217,United Kingdom,2,23,3298.59,1230,122,143.42,53.48,526
14218,United Kingdom,43,1,169.48,160,12,169.48,160.00,0
14219,United Kingdom,5,3,633.83,363,39,211.28,121.00,489
14220,United Kingdom,248,4,1515.00,468,26,378.75,117.00,322
14221,United Kingdom,43,17,6517.49,3808,166,383.38,224.00,570
14222,United Kingdom,178,1,683.17,607,41,683.17,607.00,0
14223,United Kingdom,93,3,991.13,585,50,330.38,195.00,172
14224,United Kingdom,111,9,1841.71,826,189,204.63,91.78,434
14225,United Kingdom,435,4,2031.07,1167,70,507.77,291.75,262
14226,United Kingdom,29,6,2985.13,1714,89,497.52,285.67,413
14227,United Kingdom,27,15,6368.71,4048,246,424.58,269.87,643
14228,United Kingdom,438,3,745.50,260,38,248.50,86.67,109
14229,United Kingdom,52,7,2594.04,934,41,370.58,133.43,420
14230,United Kingdom,436,3,979.80,246,27,326.60,82.00,113
14231,United Kingdom,184,4,1235.62,610,66,308.91,152.50,267
14232,United Kingdom,43,5,2048.07,1941,81,409.61,388.20,222
14233,United Kingdom,50,7,2904.27,1261,42,414.90,180.14,595
14234,United Kingdom,23,4,754.12,951,122,188.53,237.75,35
14235,United Kingdom,76,9,4717.99,3014,107,524.22,334.89,544
14236,United Kingdom,81,5,1555.34,774,39,311.07,154.80,425
14237,United Kingdom,374,2,471.14,238,26,235.57,119.00,217
14238,United Kingdom,327,3,434.23,189,13,144.74,63.00,408
14239,United Kingdom,44,21,4263.17,1729,97,203.01,82.33,691
14240,United Kingdom,31,3,1247.49,655,46,415.83,218.33,393
14241,United Kingdom,184,2,333.70,242,12,166.85,121.00,513
14242,United Kingdom,235,2,280.55,123,13,140.28,61.50,91
14243,United Kingdom,9,17,7217.75,3631,235,424.57,213.59,468
14244,United Kingdom,661,1,366.42,814,16,366.42,814.00,0
14245,United Kingdom,220,2,1693.45,976,107,846.73,488.00,44
14246,United Kingdom,111,3,1474.06,804,57,491.35,268.00,135
14247,United Kingdom,279,5,753.56,378,82,150.71,75.60,273
14248,United Kingdom,319,3,1032.95,692,41,344.32,230.67,197
